Index,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_ASK,PX_BID,PX_VOLUME,DVD_SH_LAST,EQY_DVD_YLD_12M,INDX_DIVISOR,DVD_SH_12M,COUNT_INDEX_MEMBERS,LAST_DPS_GROSS,TOT_RETURN_INDEX_GROSS_DVDS
1998-11-24,1182.99,1188.21,1191.3,1181.81,1184.42,1181.97,658844416,0.078479,1.3421,#N/A N/A,15.8771,500,0.078479,2679.8324
1998-11-25,1186.87,1182.99,1187.16,1179.37,1187.72,1185.1,490541792,0.105664,1.3392,#N/A N/A,15.8945,500,0.105664,2688.8611
1998-11-26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,15.8945,500,0,#N/A N/A
1998-11-27,1192.33,1186.87,1192.97,1186.83,1193.06,1190.59,222299504,0.198466,1.334,#N/A N/A,15.9054,500,0.198466,2701.6803
1998-11-30,1163.63,1192.33,1192.72,1163.63,1165.05,1162.49,604304896,0.004653,1.3669,#N/A N/A,15.9059,500,0.004653,2636.6601
1998-12-01,1175.28,1163.63,1175.89,1150.31,1176.06,1173.79,711897984,0.034875,1.3536,#N/A N/A,15.9085,500,0.034875,2663.1369
1998-12-02,1171.25,1175.28,1175.28,1157.76,1172.2,1169.75,677824576,0.266798,1.3614,#N/A N/A,15.9457,500,0.266798,2654.6095
1998-12-03,1150.14,1171.25,1177.03,1149.6,1151.04,1148.53,701621696,0.028677,1.3861,#N/A N/A,15.9417,500,0.028677,2606.8293
1998-12-04,1176.74,1150.14,1176.74,1150.14,1177.54,1174.65,612354496,0.006338,1.3547,#N/A N/A,15.9419,500,0.006338,2667.1333
1998-12-07,1187.7,1176.74,1189.01,1176.71,1189.03,1186.23,556813568,0.017995,1.3417,#N/A N/A,15.935,500,0.017995,2692.0153
1998-12-08,1181.38,1187.7,1193.53,1172.78,1182.62,1179.85,652108800,0.071035,1.3488,#N/A N/A,15.9348,500,0.071035,2677.8517
1998-12-09,1183.49,1181.38,1185.22,1175.89,1184.43,1182.24,555459712,0.088464,1.3466,#N/A N/A,15.937,500,0.088464,2682.835
1998-12-10,1165.02,1183.49,1183.77,1163.75,1166.26,1164.21,614688128,0.028915,1.368,#N/A N/A,15.9376,500,0.028915,2641.0312
1998-12-11,1166.46,1165.02,1167.89,1153.19,1167.37,1164.63,580597376,0.238326,1.3678,#N/A N/A,15.9553,500,0.238326,2644.8357
1998-12-14,1141.2,1166.46,1166.46,1136.89,1141.98,1139.62,601367616,0.005249,1.3982,#N/A N/A,15.9558,500,0.005249,2587.573
1998-12-15,1162.83,1141.2,1162.83,1141.2,1163.76,1160.92,632828480,0.010502,1.3722,#N/A N/A,15.9566,500,0.010502,2636.641
1998-12-16,1161.94,1162.83,1166.29,1154.69,1163.1,1160.31,585774080,0.041803,1.3737,#N/A N/A,15.9616,500,0.041803,2634.7177
1998-12-17,1179.98,1161.94,1180.03,1161.94,1180.98,1178.83,587207168,0.065445,1.3551,#N/A N/A,15.9895,500,0.065445,2675.7722
1998-12-18,1188.03,1179.98,1188.89,1178.27,1188.84,1186.32,746730304,0.006457,1.3447,#N/A N/A,15.9754,500,0.006457,2694.0415
1998-12-21,1202.84,1188.03,1210.75,1188.03,1204.53,1201.4,631791424,0.025553,1.3253,#N/A N/A,15.9411,500,0.025553,2727.6832
1998-12-22,1203.57,1202.84,1209.22,1192.81,1204.85,1202.39,577606016,0.020411,1.3232,#N/A N/A,15.9258,500,0.020411,2729.3849
1998-12-23,1228.54,1203.57,1229.89,1203.57,1229.75,1227.23,563881792,0.00666,1.2964,#N/A N/A,15.9262,500,0.00666,2786.0257
1998-12-24,1226.27,1228.54,1229.72,1224.85,1227.76,1225.28,188917696,0.022147,1.2989,#N/A N/A,15.9283,500,0.022147,2780.9281
1998-12-25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,15.9283,500,0,#N/A N/A
1998-12-28,1225.49,1226.27,1231.52,1221.17,1226.53,1223.63,389030400,0,1.2998,#N/A N/A,15.9283,500,0,2779.1591
1998-12-29,1241.81,1225.49,1241.86,1220.78,1242.85,1240.25,448735104,0.353371,1.285,#N/A N/A,15.957,500,0.353371,2816.9711
1998-12-30,1231.93,1241.81,1244.93,1231.2,1233.2,1230.93,449577984,0.035355,1.2954,#N/A N/A,15.9589,500,0.035355,2794.6391
1998-12-31,1229.23,1231.93,1237.18,1224.96,1231.11,1226.73,529008000,0.011338,1.2966,#N/A N/A,15.9381,500,0.011338,2788.5397
1999-01-01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,15.9338,500,0,#N/A N/A
1999-01-04,1228.1,1229.23,1248.81,1219.1,1246.04,1241.93,800662720,0.037428,1.2787,#N/A N/A,15.7039,500,0.037428,2786.0611
1999-01-05,1244.78,1228.1,1246.11,1228.1,1245.52,1242.73,719200704,0.052075,1.2618,#N/A N/A,15.707,500,0.052075,2824.0196
1999-01-06,1272.34,1244.78,1272.5,1244.78,1273.38,1271.22,901798592,0.282519,1.2352,#N/A N/A,15.716,500,0.282519,2887.1854
1999-01-07,1269.73,1272.34,1272.34,1257.68,1270.69,1268.03,779838080,0.077112,1.2381,#N/A N/A,15.7209,500,0.077112,2881.4379
1999-01-08,1275.09,1269.73,1278.05,1261.85,1276.04,1273.13,840667392,0,1.2329,#N/A N/A,15.7209,500,0,2893.6015
1999-01-11,1263.88,1275.09,1276.22,1253.43,1264.74,1262.04,739110272,0,1.2439,#N/A N/A,15.7209,500,0,2868.1623
1999-01-12,1239.51,1263.88,1264.45,1238.25,1240.45,1238.01,712832512,0,1.2683,#N/A N/A,15.7208,500,0,2812.8587
1999-01-13,1234.4,1239.51,1247.66,1206.59,1235.21,1232.73,891683520,0.076968,1.2739,#N/A N/A,15.7252,500,0.076968,2801.4372
1999-01-14,1212.19,1234.4,1236.81,1209.48,1213.33,1210.92,743736704,0.017033,1.298,#N/A N/A,15.7343,500,0.017033,2751.0706
1999-01-15,1243.26,1212.19,1243.27,1212.19,1244.14,1241.33,706934208,0.016872,1.2658,#N/A N/A,15.7367,500,0.016872,2821.6226
1999-01-18,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,15.7367,500,0,#N/A N/A
1999-01-19,1252,1243.26,1253.27,1234.91,1252.81,1250.3,725389184,0.009863,1.2569,#N/A N/A,15.7367,500,0.009863,2841.4807
1999-01-20,1256.62,1252,1274.08,1251.1,1257.67,1255.47,859039104,0.071207,1.2528,#N/A N/A,15.7429,500,0.071207,2852.1276
1999-01-21,1235.16,1256.62,1256.94,1232.19,1235.9,1233.42,837891968,0.006195,1.2746,#N/A N/A,15.7431,500,0.006195,2803.4344
1999-01-22,1225.19,1235.16,1236.53,1218,1226.05,1223.3,728117504,0.009892,1.285,#N/A N/A,15.7431,500,0.009892,2780.8278
1999-01-25,1233.98,1225.19,1233.98,1219.46,1235.14,1232.76,651177280,0.004579,1.2758,#N/A N/A,15.7437,500,0.004579,2800.7891
1999-01-26,1252.31,1233.98,1253.27,1233.98,1253.86,1251.37,765528192,0.005128,1.2572,#N/A N/A,15.744,500,0.005128,2842.4048
1999-01-27,1243.17,1252.31,1262.62,1242.82,1244.07,1241.52,776191808,0.172734,1.2677,#N/A N/A,15.7592,500,0.172734,2822.0515
1999-01-28,1265.37,1243.17,1266.32,1243.17,1265.44,1263.04,709601280,0.1333,1.2466,#N/A N/A,15.7746,500,0.1333,2872.749
1999-01-29,1279.64,1265.37,1280.4,1255.2,1280.54,1277.71,767647680,0,1.2321,#N/A N/A,15.7663,500,0,2905.146
1999-02-01,1273,1279.64,1283.64,1271.29,1273.72,1271.11,715064128,0,1.2382,#N/A N/A,15.7623,500,0,2890.0713
1999-02-02,1261.99,1273,1273.34,1247.62,1262.8,1260.22,749895104,0.052351,1.2491,#N/A N/A,15.7635,500,0.052351,2865.1943
1999-02-03,1272.07,1261.99,1276.08,1255.27,1272.94,1270.26,762338112,0.163823,1.2403,#N/A N/A,15.7775,500,0.163823,2888.4515
1999-02-04,1248.49,1272.07,1272.16,1248.37,1249.13,1246.81,782569088,0.097473,1.2632,#N/A N/A,15.7715,500,0.097473,2835.1306
1999-02-05,1239.4,1248.49,1251.84,1232.33,1240.18,1237.23,801046976,0.027032,1.2727,#N/A N/A,15.7735,500,0.027032,2814.55
1999-02-08,1243.77,1239.4,1246.71,1231.94,1244.5,1241.94,665199680,0.198903,1.2679,#N/A N/A,15.7697,500,0.198903,2824.9255
1999-02-09,1216.14,1243.77,1244.06,1215.58,1217.15,1215.05,664017216,0.017472,1.2968,#N/A N/A,15.7709,500,0.017472,2762.2103
1999-02-10,1223.55,1216.14,1226.78,1211.89,1224.3,1221.95,675534912,0.227412,1.2903,#N/A N/A,15.7875,500,0.227412,2779.5572
1999-02-11,1254.04,1223.55,1254.05,1223.36,1254.73,1252.19,708593472,0.097371,1.2594,#N/A N/A,15.7937,500,0.097371,2849.0429
1999-02-12,1230.13,1254.04,1254.04,1225.53,1231.93,1229.26,672050432,0.037022,1.2839,#N/A N/A,15.7939,500,0.037022,2794.806
1999-02-15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,15.7939,500,0,#N/A N/A
1999-02-16,1241.87,1230.13,1252.27,1230.13,1242.61,1240.01,624770688,0.006035,1.2718,#N/A N/A,15.794,500,0.006035,2821.4925
1999-02-17,1224.03,1241.87,1249.29,1220.94,1225.52,1223.23,783042176,0.145465,1.2912,#N/A N/A,15.8043,500,0.145465,2781.2911
1999-02-18,1237.28,1224.03,1239.07,1220.53,1238.06,1235.39,686055424,0.094809,1.2775,#N/A N/A,15.8061,500,0.094809,2811.6138
1999-02-19,1239.22,1237.28,1247.94,1232.03,1239.96,1237.47,622143872,0.004119,1.2755,#N/A N/A,15.8061,500,0.004119,2816.0315
1999-02-22,1272.14,1239.22,1272.22,1239.22,1273.1,1270.82,667512896,0.028457,1.2426,#N/A N/A,15.8072,500,0.028457,2890.9044
1999-02-23,1271.18,1272.14,1280.43,1263.35,1272.14,1269.82,700171008,0.020587,1.2436,#N/A N/A,15.808,500,0.020587,2888.7697
1999-02-24,1253.41,1271.18,1283.91,1251.97,1254.25,1251.55,684835392,0.123217,1.2624,#N/A N/A,15.8231,500,0.123217,2848.6671
1999-02-25,1245.02,1253.41,1253.41,1225.01,1250.1,1239.75,738814016,0.16421,1.2716,#N/A N/A,15.8318,500,0.16421,2829.9721
1999-02-26,1238.33,1245.02,1246.54,1226.25,1242.96,1232.25,768971008,0.030892,1.2787,#N/A N/A,15.834,500,0.030892,2814.8356
1999-03-01,1236.16,1238.33,1238.6,1222.02,1240.68,1230.34,648899008,0.035179,1.2813,#N/A N/A,15.8394,500,0.035179,2809.9831
1999-03-02,1225.5,1236.16,1248.31,1221.87,1229.21,1218.54,720418112,0.018343,1.2926,#N/A N/A,15.8403,500,0.018343,2785.7929
1999-03-03,1227.7,1225.5,1231.69,1216.03,1232.43,1222.54,766693632,0.274554,1.2927,#N/A N/A,15.87,500,0.274554,2791.4179
1999-03-04,1246.64,1227.7,1247.91,1227.7,1251.19,1239.92,762654976,0.166794,1.2747,#N/A N/A,15.8904,500,0.166794,2834.8611
1999-03-05,1275.47,1246.64,1275.68,1246.64,1279,1268.82,728431808,0.02179,1.246,#N/A N/A,15.8923,500,0.02179,2900.47
1999-03-08,1282.73,1275.47,1282.73,1271.61,1287.14,1276.62,689409280,0.074795,1.239,#N/A N/A,15.8925,500,0.074795,2917.1497
1999-03-09,1279.84,1282.73,1293.74,1274.76,1285.36,1275.12,772328512,0.003292,1.2418,#N/A N/A,15.8931,500,0.003292,2910.5848
1999-03-10,1286.84,1279.84,1287.03,1275.17,1290.73,1280.94,715267328,0.079004,1.2409,#N/A N/A,15.9683,500,0.079004,2926.6837
1999-03-11,1297.68,1286.84,1306.41,1286.84,1302.3,1292.25,783577920,0.304269,1.2325,#N/A N/A,15.9935,500,0.304269,2952.0295
1999-03-12,1294.59,1297.68,1304.58,1289.2,1295.57,1293,819561792,0.012582,1.2358,#N/A N/A,15.9987,500,0.012582,2945.0286
1999-03-15,1307.26,1294.59,1307.54,1291.03,1307.96,1305.26,643771776,0.017909,1.2239,#N/A N/A,15.9994,500,0.017909,2973.8921
1999-03-16,1306.38,1307.26,1311.11,1302.29,1307.32,1305.12,657408320,0.006772,1.2248,#N/A N/A,15.9999,500,0.006772,2971.9056
1999-03-17,1297.82,1306.38,1306.77,1292.61,1298.77,1296.37,635529216,0.072567,1.2342,#N/A N/A,16.0178,500,0.072567,2952.5973
1999-03-18,1316.55,1297.82,1317.41,1294.74,1317.79,1315.17,688137216,0.042671,1.2156,#N/A N/A,16.0046,500,0.042671,2995.3061
1999-03-19,1299.29,1316.55,1323.88,1298.98,1300.66,1297.84,845240512,0.003405,1.2318,#N/A N/A,16.0046,500,0.003405,2956.0453
1999-03-22,1297.01,1299.29,1303.89,1294.22,1297.94,1295.54,600961280,0.019884,1.2331,#N/A N/A,15.9934,500,0.019884,2950.9032
1999-03-23,1262.14,1297.01,1297.01,1257.5,1263.27,1260.84,766362880,0.007882,1.2672,#N/A N/A,15.9941,500,0.007882,2871.5864
1999-03-24,1268.59,1262.14,1269.02,1256.52,1269.55,1266.94,715151104,0.018913,1.2608,#N/A N/A,15.9945,500,0.018913,2886.3042
1999-03-25,1289.99,1268.59,1290.01,1268.59,1291.08,1288.31,707575168,0.014503,1.2393,#N/A N/A,15.987,500,0.014503,2935.0267
1999-03-26,1282.8,1289.99,1289.99,1277.29,1284.54,1282.09,607473088,0,1.2463,#N/A N/A,15.987,500,0,2918.6679
1999-03-29,1310.17,1282.8,1311.8,1282.8,1310.88,1308.53,670988992,0.183873,1.2211,#N/A N/A,15.9984,500,0.183873,2981.3593
1999-03-30,1300.75,1310.17,1310.8,1295.53,1302.44,1299.91,667372480,0.095354,1.2304,#N/A N/A,16.0044,500,0.095354,2960.1405
1999-03-31,1286.37,1300.75,1313.53,1285.75,1287.09,1284.44,742544000,0.015468,1.2441,#N/A N/A,16.0038,500,0.015468,2927.4509
1999-04-01,1293.72,1286.37,1294.44,1282.55,1294.8,1292.07,615698880,0.060699,1.2375,#N/A N/A,16.0091,500,0.060699,2944.3157
1999-04-02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,16.0091,500,0,#N/A N/A
1999-04-05,1321.12,1293.72,1321.12,1293.72,1321.94,1319.74,651207168,0.00667,1.2091,#N/A N/A,15.9736,500,0.00667,3006.6893
1999-04-06,1317.89,1321.12,1326.76,1311.07,1318.75,1316.21,780738432,0.05167,1.212,#N/A N/A,15.9723,500,0.05167,2999.4559
1999-04-07,1326.89,1317.89,1329.65,1312.56,1327.89,1325.62,862048768,0.267878,1.2043,#N/A N/A,15.9799,500,0.267878,3020.5491
1999-04-08,1343.98,1326.89,1344.08,1321.61,1345.14,1342.69,788991808,0.055186,1.1892,#N/A N/A,15.9823,500,0.055186,3059.5786
1999-04-09,1348.35,1343.98,1351.18,1335.23,1349.33,1346.6,622532992,0,1.1853,#N/A N/A,15.9823,500,0,3069.5269
1999-04-12,1358.64,1348.35,1358.69,1333.07,1359.67,1357.41,779677568,0.016456,1.1759,#N/A N/A,15.9765,500,0.016456,3092.9897
1999-04-13,1349.82,1358.64,1362.38,1344.03,1351.12,1348.32,727085568,0.054372,1.1837,#N/A N/A,15.9772,500,0.054372,3073.0343
1999-04-14,1328.44,1349.82,1357.08,1326.41,1329.65,1327.29,862487680,0.02657,1.203,#N/A N/A,15.9809,500,0.02657,3024.4205
1999-04-15,1322.86,1328.44,1333.6,1308.38,1324.32,1321.57,1012138112,0.003637,1.2081,#N/A N/A,15.9812,500,0.003637,3011.7251
1999-04-16,1319,1322.86,1325.12,1311.1,1319.77,1317.71,825354368,0.001461,1.2116,#N/A N/A,15.9812,500,0.001461,3002.9404
1999-04-19,1289.48,1319,1340.02,1284.59,1290.56,1287.33,1082241408,0.009814,1.2394,#N/A N/A,15.9812,500,0.009814,2935.7552
1999-04-20,1306.17,1289.48,1306.25,1288.28,1307.01,1304.02,951549376,0,1.2235,#N/A N/A,15.9812,500,0,2973.7534
1999-04-21,1336.12,1306.17,1336.12,1301.83,1337.18,1334.01,834852416,0.070886,1.1966,#N/A N/A,15.9875,500,0.070886,3042.1017
1999-04-22,1358.82,1336.12,1358.96,1336.12,1359.67,1356.93,862962496,0.025492,1.1767,#N/A N/A,15.9897,500,0.025492,3093.8434
1999-04-23,1356.85,1358.83,1363.7,1348.47,1358.03,1355.66,758510080,0,1.1784,#N/A N/A,15.9897,500,0,3089.3581
1999-04-26,1360.04,1356.85,1363.58,1353.76,1361.18,1358.78,670616128,0,1.1757,#N/A N/A,15.9897,500,0,3096.6214
1999-04-27,1362.8,1360.04,1371.67,1356.61,1364.3,1361.84,815324096,0,1.1733,#N/A N/A,15.9897,500,0,3102.9056
1999-04-28,1350.91,1362.8,1368.76,1348.38,1352.48,1349.61,782180992,0.103164,1.1844,#N/A N/A,15.9998,500,0.103164,3076.0685
1999-04-29,1342.83,1350.91,1356.86,1336.71,1344.29,1341.34,856214720,0.228729,1.1941,#N/A N/A,16.0352,500,0.228729,3058.1907
1999-04-30,1335.18,1342.83,1351.83,1314.59,1336.12,1332.9,817121920,0.010964,1.2011,#N/A N/A,16.0366,500,0.010964,3040.7937
1999-05-03,1354.63,1335.18,1354.63,1329.83,1354.2,1351.19,704341696,0,1.1843,#N/A N/A,16.0432,500,0,3085.0898
1999-05-04,1332,1354.63,1354.63,1330.59,1332.91,1330.38,804127680,0.01214,1.2045,#N/A N/A,16.0444,500,0.01214,3033.5789
1999-05-05,1347.31,1332,1347.32,1317.41,1347.99,1345.24,835584576,0.290552,1.1934,#N/A N/A,16.0782,500,0.300114,3069.1305
1999-05-06,1332.05,1347.31,1348.35,1322.56,1333.06,1330.44,813809472,0.095805,1.2068,#N/A N/A,16.0747,500,0.095805,3034.5869
1999-05-07,1345,1332.05,1345.99,1332.05,1346.3,1343.6,708420224,0.001537,1.1951,#N/A N/A,16.0747,500,0.001537,3064.0921
1999-05-10,1340.3,1345,1352.01,1334,1341.3,1338.72,668863296,0.312906,1.1992,#N/A N/A,16.0732,500,0.371077,3054.2304
1999-05-11,1355.61,1340.3,1360.03,1340.3,1356.44,1353.83,722635712,0.081376,1.1858,#N/A N/A,16.0751,500,0.081376,3089.3036
1999-05-12,1364,1355.61,1366.95,1332.95,1365.2,1362.42,743993728,0.263137,1.1791,#N/A N/A,16.0834,500,0.263137,3109.0232
1999-05-13,1367.56,1364,1375.98,1364,1368.88,1366.56,740059776,0.029162,1.1761,#N/A N/A,16.0837,500,0.029162,3117.2043
1999-05-14,1337.8,1367.56,1367.56,1332.71,1339.42,1336.57,743615808,0.04633,1.2026,#N/A N/A,16.0883,500,0.04633,3049.4752
1999-05-17,1339.49,1337.8,1339.95,1321.18,1340.44,1337.84,627260672,0.037031,1.201,#N/A N/A,16.0879,500,0.037031,3053.4118
1999-05-18,1333.32,1339.49,1345.46,1323.37,1334.32,1331.77,696797376,0.087769,1.2071,#N/A N/A,16.0945,500,0.087769,3039.547
1999-05-19,1344.23,1333.32,1344.23,1328.27,1345.32,1342.87,744664128,0.05275,1.1974,#N/A N/A,16.0959,500,0.05275,3064.5387
1999-05-20,1338.83,1344.23,1350.5,1338.83,1340.41,1337.91,687698496,0.06876,1.2024,#N/A N/A,16.0979,500,0.06876,3052.3847
1999-05-21,1330.29,1338.83,1340.9,1326.24,1331.19,1328.72,641884608,0.010977,1.2101,#N/A N/A,16.0979,500,0.010977,3032.9396
1999-05-24,1306.65,1330.29,1332.96,1303.46,1307.94,1304.9,681062976,0.009431,1.232,#N/A N/A,16.0982,500,0.009431,2979.064
1999-05-25,1284.4,1306.65,1317.48,1284.38,1285.7,1283.26,780945600,0.024843,1.2534,#N/A N/A,16.0987,500,0.024843,2928.3923
1999-05-26,1304.76,1284.4,1304.83,1278.53,1305.49,1302.88,847279424,0.181573,1.2354,#N/A N/A,16.1186,500,0.181573,2975.2265
1999-05-27,1281.41,1304.76,1304.76,1277.31,1282.45,1279.97,749110400,0.17295,1.2587,#N/A N/A,16.1293,500,0.17295,2922.3762
1999-05-28,1301.84,1281.4,1303.94,1281.4,1302.93,1300.32,564471808,0.004985,1.2377,#N/A N/A,16.1125,500,0.004985,2968.98
1999-05-31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,16.1123,500,0,#N/A N/A
1999-06-01,1294.26,1301.84,1301.84,1281.49,1294.77,1292.33,629483712,0.038521,1.2439,#N/A N/A,16.0996,500,0.038521,2951.7809
1999-06-02,1294.81,1294.26,1297.07,1277.51,1295.83,1293.13,675673024,0.266002,1.2458,#N/A N/A,16.1306,500,0.266002,2953.6421
1999-06-03,1299.54,1294.81,1304.12,1294.23,1300.55,1298.2,624856320,0.016491,1.2413,#N/A N/A,16.1312,500,0.016491,2964.4695
1999-06-04,1327.75,1299.54,1327.75,1299.54,1327.57,1324.8,638636032,0.021626,1.2122,#N/A N/A,16.095,500,0.021626,3028.8704
1999-06-07,1334.52,1327.75,1336.43,1325.89,1335.42,1332.73,594347904,0.053342,1.2062,#N/A N/A,16.0971,500,0.053342,3044.4359
1999-06-08,1317.33,1334.52,1334.52,1312.93,1318.61,1316.21,593077696,0.044446,1.222,#N/A N/A,16.0975,500,0.044446,3005.3217
1999-06-09,1318.64,1317.33,1325.95,1314.73,1319.61,1316.92,592712128,0.098056,1.2204,#N/A N/A,16.0927,500,0.098056,3008.5341
1999-06-10,1302.82,1318.64,1318.64,1293.08,1304.02,1301.35,656861376,0.01241,1.2354,#N/A N/A,16.0953,500,0.01241,2972.4683
1999-06-11,1293.64,1302.82,1311.91,1287.92,1294.83,1291.87,630843072,0.287191,1.2458,#N/A N/A,16.1166,500,0.287191,2952.1789
1999-06-14,1294,1293.64,1301.93,1292.2,1295.11,1292.14,584572800,0.023839,1.2457,#N/A N/A,16.1189,500,0.023839,2953.0548
1999-06-15,1301.16,1294,1310.75,1294,1302.78,1300.03,611438528,0.006742,1.2392,#N/A N/A,16.1245,500,0.006742,2969.4102
1999-06-16,1330.41,1301.16,1332.83,1301.16,1331.26,1328.62,819353792,0.044973,1.2125,#N/A N/A,16.1315,500,0.044973,3036.265
1999-06-17,1339.9,1330.41,1343.54,1322.78,1341.3,1338.83,676610816,0.061548,1.2053,#N/A N/A,16.15,500,0.061548,3058.0636
1999-06-18,1342.84,1339.9,1344.55,1333.48,1343.99,1341.55,888966912,0.003962,1.2027,#N/A N/A,16.15,500,0.003962,3064.7825
1999-06-21,1349,1342.84,1349.11,1337.68,1350.1,1347.61,635535488,0.023682,1.1942,#N/A N/A,16.1102,500,0.023682,3078.8956
1999-06-22,1335.88,1349,1351.12,1335.58,1337.07,1334.65,661984768,0.002972,1.2075,#N/A N/A,16.1311,500,0.002972,3048.958
1999-06-23,1333.06,1335.87,1335.87,1324.32,1334.35,1331.74,630604480,0.016015,1.2101,#N/A N/A,16.1317,500,0.016015,3042.5584
1999-06-24,1315.78,1333.06,1333.06,1308.5,1317.14,1314.69,641025024,0.002915,1.2253,#N/A N/A,16.1219,500,0.002915,3003.1253
1999-06-25,1315.31,1315.78,1329.07,1312.64,1317.01,1314.29,528252512,0.002611,1.2256,#N/A N/A,16.12,500,0.002611,3002.0586
1999-06-28,1331.35,1315.31,1333.68,1315.31,1333.07,1330.4,571209024,0.18292,1.2113,#N/A N/A,16.1272,500,0.18292,3039.0856
1999-06-29,1351.45,1331.35,1351.51,1328.4,1352.48,1349.94,722746816,0.012992,1.1934,#N/A N/A,16.1281,500,0.012992,3084.9976
1999-06-30,1372.71,1351.45,1372.93,1338.8,1373.9,1369.66,960557504,0.09732,1.1805,#N/A N/A,16.2053,500,0.09732,3133.7507
1999-07-01,1380.96,1372.71,1382.8,1360.76,#N/A N/A,#N/A N/A,753726720,0.062861,1.174,#N/A N/A,16.2131,500,0.062861,3152.7281
1999-07-02,1391.22,1380.96,1391.22,1379.5,1392.22,1389.25,534461312,0,1.1654,#N/A N/A,16.2131,500,0,3176.1516
1999-07-05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,16.2131,500,0,#N/A N/A
1999-07-06,1388.12,1391.22,1405.32,1387.14,1389.27,1386.89,678863104,0.153585,1.1696,#N/A N/A,16.2349,500,0.153585,3169.425
1999-07-07,1395.86,1388.12,1395.86,1384.99,1396.81,1393.63,710298624,0.302457,1.1637,#N/A N/A,16.2438,500,0.302457,3187.788
1999-07-08,1394.42,1395.86,1403.13,1386.67,1395.58,1393.14,765589696,0.074716,1.1661,#N/A N/A,16.2597,500,0.074716,3184.6701
1999-07-09,1403.28,1394.42,1403.28,1394.42,1404.08,1401.18,628333312,0,1.1587,#N/A N/A,16.2597,500,0,3204.9052
1999-07-12,1399.1,1403.28,1407.04,1394.7,1399.93,1397.25,609670400,0.001737,1.1622,#N/A N/A,16.2598,500,0.001737,3195.3624
1999-07-13,1393.56,1399.1,1399.1,1386.84,1394.65,1392.14,630088512,0.056577,1.1669,#N/A N/A,16.261,500,0.056577,3182.8392
1999-07-14,1398.17,1393.56,1400.1,1386.54,1399.14,1396.64,675161024,0.03403,1.1635,#N/A N/A,16.2676,500,0.03403,3193.446
1999-07-15,1409.62,1398.17,1409.72,1398.17,1410.61,1408.01,705784192,0.005232,1.1541,#N/A N/A,16.2678,500,0.005232,3219.6098
1999-07-16,1418.78,1409.62,1418.82,1406.99,1419.57,1416.97,686236224,0.014123,1.1468,#N/A N/A,16.2704,500,0.014123,3240.5638
1999-07-19,1407.65,1418.78,1420.14,1404.6,1409.19,1406.65,589706816,0.009805,1.156,#N/A N/A,16.272,500,0.009805,3215.1647
1999-07-20,1377.1,1407.65,1407.65,1375.18,1377.9,1375.44,740145920,0.002745,1.1817,#N/A N/A,16.2728,500,0.002745,3145.3927
1999-07-21,1379.29,1377.1,1386.59,1372.64,1380.34,1377.46,682225024,0.07432,1.1802,#N/A N/A,16.2784,500,0.07432,3150.5647
1999-07-22,1360.97,1379.29,1379.29,1354.02,1362.04,1359.48,742324096,0.021201,1.1936,#N/A N/A,16.2441,500,0.021201,3108.7666
1999-07-23,1356.94,1360.97,1367.48,1349.91,1357.8,1355.23,579925696,0,1.1971,#N/A N/A,16.2441,500,0,3099.5611
1999-07-26,1347.76,1356.94,1358.57,1346.11,1348.57,1346.06,555755072,0,1.2053,#N/A N/A,16.2445,500,0,3078.592
1999-07-27,1362.84,1347.75,1368.77,1347.75,1364.33,1361.86,669381824,0,1.1921,#N/A N/A,16.246,500,0,3113.0381
1999-07-28,1365.4,1362.84,1370.53,1355.54,1367.13,1364.52,619114176,0.118285,1.1906,#N/A N/A,16.2563,500,0.118285,3119.156
1999-07-29,1341.03,1365.4,1365.4,1332.82,1342.28,1339.77,694134080,0.216761,1.2148,#N/A N/A,16.2911,500,0.216761,3063.9797
1999-07-30,1328.72,1341.03,1350.92,1328.49,1329.89,1327.41,635661504,0.007334,1.226,#N/A N/A,16.2905,500,0.007334,3035.8705
1999-08-02,1328.05,1328.72,1344.73,1325.18,1329.07,1326.58,586155200,0.00373,1.2251,#N/A N/A,16.2704,500,0.00373,3034.3484
